id,adm,name,class,gender,school,school_id
mock_0b83c4b8_10_056,MOCK-0B83-10-056,"Felix Kibet Were","10",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_10_057,MOCK-0B83-10-057,"Ian Wambui Were","10",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_10_058,MOCK-0B83-10-058,"Anthony Odhiambo Mwangi","10",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_10_059,MOCK-0B83-10-059,"Charles Simiyu Kariuki","10",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_10_060,MOCK-0B83-10-060,"Eric Kariuki Simiyu","10",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_003,MOCK-0B83-11-003,"Elvis Chepkemoi Ochieng","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_004,MOCK-0B83-11-004,"Pauline Nyokabi Kiplagat","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_005,MOCK-0B83-11-005,"Mary Rotich Njoroge","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_006,MOCK-0B83-11-006,"Joy Auma Ochieng","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_007,MOCK-0B83-11-007,"Fredrick Atieno Nyokabi","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_008,MOCK-0B83-11-008,"Cornelius Gitau Odhiambo","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_009,MOCK-0B83-11-009,"Patrick Mbugua Kipchoge","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_010,MOCK-0B83-11-010,"Emmanuel Were Nyokabi","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_011,MOCK-0B83-11-011,"Michael Cheruiyot Auma","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_012,MOCK-0B83-11-012,"Gideon Mwangi Chebet","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_013,MOCK-0B83-11-013,"Caroline Kibet Odhiambo","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_014,MOCK-0B83-11-014,"Ian Wairimu Atieno","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_015,MOCK-0B83-11-015,"Joy Gitau Mutua","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_016,MOCK-0B83-11-016,"Ann Juma Wairimu","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_017,MOCK-0B83-11-017,"Samuel Atieno Mutiso","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_018,MOCK-0B83-11-018,"Stella Gitau Simiyu","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_019,MOCK-0B83-11-019,"Mercy Wanjiru Mbugua","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_020,MOCK-0B83-11-020,"Daniel Chebet Barasa","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_021,MOCK-0B83-11-021,"Sharon Wafula Onyango","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_022,MOCK-0B83-11-022,"Purity Korir Kamau","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_023,MOCK-0B83-11-023,"Caroline Owino Njeri","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_024,MOCK-0B83-11-024,"Diana Chepkemoi Njeri","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_025,MOCK-0B83-11-025,"Collins Simiyu Simiyu","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_026,MOCK-0B83-11-026,"Gideon Juma Owino","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_027,MOCK-0B83-11-027,"Eric Chepkemoi Karanja","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_028,MOCK-0B83-11-028,"Emmanuel Wambui Wafula","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_029,MOCK-0B83-11-029,"Lucy Nyambura Wafula","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_030,MOCK-0B83-11-030,"Mary Chebet Wanjiru","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_031,MOCK-0B83-11-031,"Lucy Mbugua Barasa","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_032,MOCK-0B83-11-032,"Caroline Gitau Achieng","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_033,MOCK-0B83-11-033,"Mercy Achieng Rotich","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_034,MOCK-0B83-11-034,"Nancy Wanjiru Achieng","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_035,MOCK-0B83-11-035,"Mitchelle Atieno Mwangi","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_036,MOCK-0B83-11-036,"Joseph Atieno Atieno","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_037,MOCK-0B83-11-037,"Daniel Simiyu Omondi","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_038,MOCK-0B83-11-038,"Linet Njoroge Kariuki","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_039,MOCK-0B83-11-039,"Felix Auma Gitau","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_040,MOCK-0B83-11-040,"Doreen Karanja Chebet","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_041,MOCK-0B83-11-041,"Allan Nyokabi Barasa","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_042,MOCK-0B83-11-042,"Brayan Akinyi Kamau","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_043,MOCK-0B83-11-043,"Daniel Mutiso Atieno","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_044,MOCK-0B83-11-044,"Mercy Barasa Kipchoge","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_045,MOCK-0B83-11-045,"Beatrice Chebet Odhiambo","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_046,MOCK-0B83-11-046,"Mercy Kariuki Kipchoge","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_047,MOCK-0B83-11-047,"Emmanuel Wanjiru Owino","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_048,MOCK-0B83-11-048,"Victor Odhiambo Otieno","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_049,MOCK-0B83-11-049,"Charles Owino Barasa","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_050,MOCK-0B83-11-050,"Mitchelle Chepkemoi Achieng","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_051,MOCK-0B83-11-051,"Grace Wambui Nyambura","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_052,MOCK-0B83-11-052,"Beatrice Njeri Njeri","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_053,MOCK-0B83-11-053,"Victor Wanjiru Wairimu","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_054,MOCK-0B83-11-054,"Felix Njoroge Onyango","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_055,MOCK-0B83-11-055,"Mitchelle Onyango Kamau","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_056,MOCK-0B83-11-056,"Valentine Mwangi Nyambura","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_057,MOCK-0B83-11-057,"Nicholas Juma Kiplagat","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_058,MOCK-0B83-11-058,"Cynthia Njeri Cheruiyot","11",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_059,MOCK-0B83-11-059,"Fredrick Wairimu Juma","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_11_060,MOCK-0B83-11-060,"Duncan Karanja Chepkemoi","11",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_002,MOCK-0B83-12-002,"Duncan Mutiso Kariuki","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_003,MOCK-0B83-12-003,"Stella Kamau Kiplagat","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_004,MOCK-0B83-12-004,"Duncan Barasa Otieno","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_005,MOCK-0B83-12-005,"Faith Auma Karanja","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_006,MOCK-0B83-12-006,"Anthony Mwangi Were","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_007,MOCK-0B83-12-007,"Joy Simiyu Adhiambo","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_008,MOCK-0B83-12-008,"Winnie Kamau Nyokabi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_009,MOCK-0B83-12-009,"Ian Kariuki Mutiso","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_010,MOCK-0B83-12-010,"Cynthia Odhiambo Otieno","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_011,MOCK-0B83-12-011,"Joseph Akinyi Njoroge","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_012,MOCK-0B83-12-012,"Joy Wafula Onyango","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_013,MOCK-0B83-12-013,"Eunice Wairimu Maina","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_014,MOCK-0B83-12-014,"Lucy Maina Kiplagat","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_015,MOCK-0B83-12-015,"George Gitau Mutiso","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_016,MOCK-0B83-12-016,"Eric Omondi Simiyu","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_017,MOCK-0B83-12-017,"Sylvia Nyambura Kibet","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_018,MOCK-0B83-12-018,"Brayan Maina Atieno","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_019,MOCK-0B83-12-019,"Elvis Barasa Auma","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_020,MOCK-0B83-12-020,"Sharon Simiyu Njoroge","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_021,MOCK-0B83-12-021,"Caroline Njoroge Onyango","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_022,MOCK-0B83-12-022,"Mary Mwangi Omondi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_023,MOCK-0B83-12-023,"Maureen Wafula Wanjiru","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_024,MOCK-0B83-12-024,"Esther Mwangi Wambui","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_025,MOCK-0B83-12-025,"Caroline Auma Akinyi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_026,MOCK-0B83-12-026,"Collins Wafula Mbugua","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_027,MOCK-0B83-12-027,"Fredrick Kariuki Akinyi","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_028,MOCK-0B83-12-028,"Winnie Odhiambo Kariuki","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_029,MOCK-0B83-12-029,"Peter Kiplagat Nyokabi","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_030,MOCK-0B83-12-030,"Maureen Juma Chepkemoi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_031,MOCK-0B83-12-031,"Collins Were Rotich","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_032,MOCK-0B83-12-032,"Pauline Kipchoge Chepkemoi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_033,MOCK-0B83-12-033,"Patrick Juma Mbugua","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_034,MOCK-0B83-12-034,"Peter Njeri Gitau","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_035,MOCK-0B83-12-035,"Stella Njoroge Njeri","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_036,MOCK-0B83-12-036,"Collins Maina Kibet","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_037,MOCK-0B83-12-037,"Collins Korir Were","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_038,MOCK-0B83-12-038,"Beatrice Gitau Mbugua","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_039,MOCK-0B83-12-039,"Samuel Wanjiru Mutiso","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_040,MOCK-0B83-12-040,"Ann Wairimu Karanja","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_041,MOCK-0B83-12-041,"Faith Kamau Mutiso","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_042,MOCK-0B83-12-042,"Winnie Otieno Atieno","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_043,MOCK-0B83-12-043,"Ann Odhiambo Njoroge","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_044,MOCK-0B83-12-044,"Allan Kiplagat Kariuki","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_045,MOCK-0B83-12-045,"Doreen Juma Chepkemoi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_046,MOCK-0B83-12-046,"Joy Chebet Kipchoge","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_047,MOCK-0B83-12-047,"Anthony Wanjiru Onyango","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_048,MOCK-0B83-12-048,"Emmanuel Wafula Achieng","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_049,MOCK-0B83-12-049,"Lydia Wairimu Wanjiru","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_050,MOCK-0B83-12-050,"Beatrice Kibet Wanjiru","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_051,MOCK-0B83-12-051,"Christine Mutiso Owino","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_052,MOCK-0B83-12-052,"Vincent Mutua Owino","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_053,MOCK-0B83-12-053,"Ian Atieno Auma","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_054,MOCK-0B83-12-054,"Victor Kariuki Juma","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_055,MOCK-0B83-12-055,"Ian Onyango Mwangi","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_056,MOCK-0B83-12-056,"Victor Onyango Gitau","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_057,MOCK-0B83-12-057,"Esther Korir Rotich","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_058,MOCK-0B83-12-058,"Linet Simiyu Omondi","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_059,MOCK-0B83-12-059,"Maureen Wafula Simiyu","12",Female,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_0b83c4b8_12_060,MOCK-0B83-12-060,"Kevin Rotich Mutua","12",Male,"TEST",0b83c4b8-2d6b-47e2-a032-be549651de88
mock_8efa0e6c_G7A_001,MOCK-8EFA-G7A-001,"Fredrick Gitau Kamau","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_002,MOCK-8EFA-G7A-002,"Nicholas Korir Kibet","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_003,MOCK-8EFA-G7A-003,"Kevin Mbugua Wafula","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_004,MOCK-8EFA-G7A-004,"Valentine Wafula Wafula","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_005,MOCK-8EFA-G7A-005,"Gideon Njeri Ochieng","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_006,MOCK-8EFA-G7A-006,"Ian Onyango Mutiso","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_007,MOCK-8EFA-G7A-007,"Peter Wambui Rotich","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_008,MOCK-8EFA-G7A-008,"Valentine Nyokabi Achieng","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_009,MOCK-8EFA-G7A-009,"Rose Wambui Barasa","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_010,MOCK-8EFA-G7A-010,"Elvis Kariuki Kibet","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_011,MOCK-8EFA-G7A-011,"Anthony Barasa Kamau","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_012,MOCK-8EFA-G7A-012,"Diana Juma Onyango","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_013,MOCK-8EFA-G7A-013,"Stephen Auma Nyambura","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_014,MOCK-8EFA-G7A-014,"Allan Chepkemoi Omondi","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_015,MOCK-8EFA-G7A-015,"Linet Onyango Cheruiyot","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_016,MOCK-8EFA-G7A-016,"Kelvin Wanjiru Wairimu","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_017,MOCK-8EFA-G7A-017,"Brayan Odhiambo Odhiambo","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_018,MOCK-8EFA-G7A-018,"Rose Owino Were","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_019,MOCK-8EFA-G7A-019,"Eric Owino Chepkemoi","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_020,MOCK-8EFA-G7A-020,"Cornelius Cheruiyot Were","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_021,MOCK-8EFA-G7A-021,"Samuel Akinyi Chepkemoi","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_022,MOCK-8EFA-G7A-022,"Faith Auma Owino","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_023,MOCK-8EFA-G7A-023,"Collins Korir Kariuki","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_024,MOCK-8EFA-G7A-024,"Christine Kibet Chepkemoi","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_025,MOCK-8EFA-G7A-025,"Gideon Wairimu Adhiambo","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_026,MOCK-8EFA-G7A-026,"Stephen Kiplagat Juma","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_027,MOCK-8EFA-G7A-027,"Michael Cheruiyot Mutua","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_028,MOCK-8EFA-G7A-028,"Duncan Wanjiru Juma","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_029,MOCK-8EFA-G7A-029,"Stephen Korir Njoroge","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_030,MOCK-8EFA-G7A-030,"Pauline Kamau Cheruiyot","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_031,MOCK-8EFA-G7A-031,"Collins Kariuki Mbugua","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_032,MOCK-8EFA-G7A-032,"Daniel Onyango Maina","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_033,MOCK-8EFA-G7A-033,"Lucy Wairimu Kiplagat","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_034,MOCK-8EFA-G7A-034,"Eunice Mutua Owino","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_035,MOCK-8EFA-G7A-035,"Maureen Nyambura Mwangi","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_036,MOCK-8EFA-G7A-036,"Anthony Owino Ochieng","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_037,MOCK-8EFA-G7A-037,"Martin Owino Kamau","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_038,MOCK-8EFA-G7A-038,"Joy Mutua Akinyi","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_039,MOCK-8EFA-G7A-039,"Winnie Odhiambo Korir","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_040,MOCK-8EFA-G7A-040,"Victor Wanjiru Mutiso","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_041,MOCK-8EFA-G7A-041,"Valentine Kiplagat Simiyu","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_042,MOCK-8EFA-G7A-042,"Brenda Were Onyango","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_043,MOCK-8EFA-G7A-043,"Mary Kamau Adhiambo","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_044,MOCK-8EFA-G7A-044,"Janet Simiyu Juma","Grade 7 A",Female,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_045,MOCK-8EFA-G7A-045,"Cornelius Atieno Adhiambo","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_046,MOCK-8EFA-G7A-046,"Elvis Barasa Chebet","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
mock_8efa0e6c_G7A_047,MOCK-8EFA-G7A-047,"Anthony Simiyu Wambui","Grade 7 A",Male,"Utawala",8efa0e6c-79d9-4799-ad83-eb509bd69356
